source,target,source_name,target_name,source_opinion,target_opinion,source_group,target_group
80,99,Robin Coleman,Mia Sullivan,-2,2,-1,1
80,100,Robin Coleman,Wyatt Wallace,-2,-2,-1,-1
81,93,AJenkins,Sierra Griffin,-1,1,-1,1
81,103,AJenkins,Naomi Jordan,-1,1,-1,1
81,91,AJenkins,Jasmine Alexander,-1,-1,-1,-1
81,98,AJenkins,Carter Graham,-1,1,-1,1
81,108,AJenkins,Aaron Russell,-1,1,-1,1
81,112,AJenkins,Miles Jenkins,-1,0,-1,0
82,112,Quinn Perry,Miles Jenkins,0,0,0,0
82,97,Quinn Perry,Isabella Hamilton,0,0,0,0
83,103,Riley Powell,Naomi Jordan,1,1,1,1
83,88,Riley Powell,Caleb Simmons,1,1,1,1
83,91,Riley Powell,Jasmine Alexander,1,-1,1,-1
83,96,Riley Powell,Owen Ford,1,-1,1,-1
84,104,Alex Patterson,Isaac Hayes,2,2,1,1
84,94,Alex Patterson,Luke Diaz,2,2,1,1
84,105,Alex Patterson,Lily Ford,2,-2,1,-1
84,89,Alex Patterson,Alyssa Foster,2,2,1,1
85,90,Taylor Hughes,Dylan Bryant,-2,-2,-1,-1
85,99,Taylor Hughes,Mia Sullivan,-2,2,-1,1
85,92,Taylor Hughes,Connor Russell,-2,0,-1,0
85,94,Taylor Hughes,Luke Diaz,-2,2,-1,1
86,111,Ethan Flores,Aubrey Price,-1,-1,-1,-1
86,103,Ethan Flores,Naomi Jordan,-1,1,-1,1
86,93,Ethan Flores,Sierra Griffin,-1,1,-1,1
86,108,Ethan Flores,Aaron Russell,-1,1,-1,1
86,96,Ethan Flores,Owen Ford,-1,-1,-1,-1
86,101,Ethan Flores,Eva West,-1,-1,-1,-1
86,106,Ethan Flores,Gabriel Simmons,-1,-1,-1,-1
87,92,Samantha Butler,Connor Russell,0,0,0,0
87,98,Samantha Butler,Carter Graham,0,1,0,1
87,93,Samantha Butler,Sierra Griffin,0,1,0,1
87,97,Samantha Butler,Isabella Hamilton,0,0,0,0
88,103,Caleb Simmons,Naomi Jordan,1,1,1,1
88,98,Caleb Simmons,Carter Graham,1,1,1,1
88,111,Caleb Simmons,Aubrey Price,1,-1,1,-1
88,101,Caleb Simmons,Eva West,1,-1,1,-1
89,94,Alyssa Foster,Luke Diaz,2,2,1,1
89,95,Alyssa Foster,Hailey Myers,2,-2,1,-1
89,102,Alyssa Foster,Julian Cole,2,0,1,0
89,105,Alyssa Foster,Lily Ford,2,-2,1,-1
89,109,Alyssa Foster,Sofia Griffin,2,2,1,1
90,100,Dylan Bryant,Wyatt Wallace,-2,-2,-1,-1
90,109,Dylan Bryant,Sofia Griffin,-2,2,-1,1
90,94,Dylan Bryant,Luke Diaz,-2,2,-1,1
90,110,Dylan Bryant,Julian Barnes,-2,-2,-1,-1
91,106,Jasmine Alexander,Gabriel Simmons,-1,-1,-1,-1
91,93,Jasmine Alexander,Sierra Griffin,-1,1,-1,1
91,103,Jasmine Alexander,Naomi Jordan,-1,1,-1,1
91,113,Jasmine Alexander,Caroline Patterson,-1,1,-1,1
92,94,Connor Russell,Luke Diaz,0,2,0,1
92,103,Connor Russell,Naomi Jordan,0,1,0,1
92,99,Connor Russell,Mia Sullivan,0,2,0,1
92,102,Connor Russell,Julian Cole,0,0,0,0
93,113,Sierra Griffin,Caroline Patterson,1,1,1,1
93,111,Sierra Griffin,Aubrey Price,1,-1,1,-1
94,105,Luke Diaz,Lily Ford,2,-2,1,-1
94,100,Luke Diaz,Wyatt Wallace,2,-2,1,-1
94,109,Luke Diaz,Sofia Griffin,2,2,1,1
95,100,Hailey Myers,Wyatt Wallace,-2,-2,-1,-1
95,104,Hailey Myers,Isaac Hayes,-2,2,-1,1
95,99,Hailey Myers,Mia Sullivan,-2,2,-1,1
95,105,Hailey Myers,Lily Ford,-2,-2,-1,-1
95,109,Hailey Myers,Sofia Griffin,-2,2,-1,1
96,113,Owen Ford,Caroline Patterson,-1,1,-1,1
96,103,Owen Ford,Naomi Jordan,-1,1,-1,1
97,102,Isabella Hamilton,Julian Cole,0,0,0,0
98,108,Carter Graham,Aaron Russell,1,1,1,1
98,111,Carter Graham,Aubrey Price,1,-1,1,-1
98,106,Carter Graham,Gabriel Simmons,1,-1,1,-1
99,109,Mia Sullivan,Sofia Griffin,2,2,1,1
100,109,Wyatt Wallace,Sofia Griffin,-2,2,-1,1
100,104,Wyatt Wallace,Isaac Hayes,-2,2,-1,1
100,105,Wyatt Wallace,Lily Ford,-2,-2,-1,-1
101,106,Eva West,Gabriel Simmons,-1,-1,-1,-1
102,110,Julian Cole,Julian Barnes,0,-2,0,-1
102,112,Julian Cole,Miles Jenkins,0,0,0,0
103,113,Naomi Jordan,Caroline Patterson,1,1,1,1
103,108,Naomi Jordan,Aaron Russell,1,1,1,1
103,106,Naomi Jordan,Gabriel Simmons,1,-1,1,-1
104,109,Isaac Hayes,Sofia Griffin,2,2,1,1
104,110,Isaac Hayes,Julian Barnes,2,-2,1,-1
105,109,Lily Ford,Sofia Griffin,-2,2,-1,1
106,108,Gabriel Simmons,Aaron Russell,-1,1,-1,1
106,111,Gabriel Simmons,Aubrey Price,-1,-1,-1,-1
106,113,Gabriel Simmons,Caroline Patterson,-1,1,-1,1
107,110,Madison Bryant,Julian Barnes,0,-2,0,-1
107,108,Madison Bryant,Aaron Russell,0,1,0,1
109,110,Sofia Griffin,Julian Barnes,2,-2,1,-1
